City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
293,kavaratti,10.5669,72.642,301.58,73,100,5.81,IN,1690432285
294,bentiu,9.2333,29.8333,294.95,93,100,1.46,SS,1690432211
295,coxim,-18.5067,-54.76,295.09,37,0,1.18,BR,1690432494
296,kamyaran,34.7956,46.9355,301.11,30,0,2.97,IR,1690432495
297,tchibanga,-2.85,11.0333,292.2,97,63,0.86,GA,1690432495
298,ulsteinvik,62.3432,5.8487,289.21,94,99,2.68,NO,1690432496
299,derzhavinsk,51.1,66.3167,297.46,53,81,3.72,KZ,1690432496
300,hanzhong,33.0728,107.0303,296.44,96,100,1.1,CN,1690432497
301,pemangkat,1.1667,108.9667,304.51,57,44,6.14,ID,1690432497
302,port saint john's,-31.6229,29.5448,290.92,70,76,2.03,ZA,1690432498
303,trairi,-3.2778,-39.2689,298.34,86,8,5.08,BR,1690432221
304,yatou,37.15,122.3833,301.64,74,98,5.93,CN,1690432499
305,taoudenni,22.6783,-3.9836,308.74,30,55,3.46,ML,1690432500
306,macau,22.2006,113.5461,310.29,66,40,5.66,MO,1690432275
307,shar,49.5886,81.0453,300.08,29,100,6.35,KZ,1690432501
308,okahao,-17.885,15.0667,286.71,31,55,1.39,NA,1690432501
309,demre,36.2537,29.9777,306.17,28,0,0.85,TR,1690432502
310,vung tau,10.346,107.0843,300.91,83,97,7.66,VN,1690432502
311,roosevelt,33.9668,-103.4505,301.27,32,47,5.21,US,1690432503
312,akonolinga,3.7667,12.25,293.76,99,99,1.48,CM,1690432503
313,den burg,53.0542,4.7972,288.69,98,100,4.63,NL,1690432504
314,bokoro,12.3807,17.0568,298.31,80,100,5.9,TD,1690432505
315,kiffa,16.6166,-11.4045,304.66,51,46,6.14,MR,1690432505
316,yafran,32.0633,12.5286,295.18,68,0,1.63,LY,1690432506
317,saudarkrokur,65.7461,-19.6394,280.54,89,12,1.94,IS,1690432304
318,sferracavallo,42.726,12.0956,292.25,83,1,1.74,IT,1690432507
319,maxixe,-23.8597,35.3472,289.05,94,20,0.0,MZ,1690432508
320,snyder,32.7179,-100.9176,303.34,30,0,3.6,US,1690432508
321,hobyo,5.3505,48.5268,299.15,72,75,11.36,SO,1690432509
322,happy valley-goose bay,53.3168,-60.3315,292.32,63,40,3.09,CA,1690432283
323,sola,-13.8833,167.55,297.17,82,100,13.96,VU,1690432510
324,al qusayr,34.5091,36.5798,303.02,27,0,0.91,SY,1690432511
325,nemuro,43.3236,145.575,293.6,87,97,3.51,JP,1690432511
326,pader palwo,2.8006,33.135,292.1,95,100,1.17,UG,1690432512
327,san luis de la loma,17.2706,-100.8939,300.04,83,70,2.02,MX,1690432512
328,gufeng,26.9083,118.9819,297.12,83,99,5.31,CN,1690432513
329,debark',13.1561,37.8981,284.06,90,90,1.56,ET,1690432514
330,mariental,-24.6333,17.9667,283.68,20,0,3.59,NA,1690432514
331,petropavlovsk-kamchatsky,53.0452,158.6483,293.48,68,40,7.0,RU,1690432259
332,ormara,25.2088,64.6357,301.74,86,99,6.9,PK,1690432516
333,yermakovskoye,53.2831,92.4003,299.77,37,28,3.38,RU,1690432516
334,laascaanood,8.4774,47.3597,296.06,64,57,15.23,SO,1690432517
335,gewane,10.1664,40.6453,301.75,49,87,7.72,ET,1690432517
336,beloyarskiy,63.7119,66.6722,287.72,98,100,2.2,RU,1690432518
337,revda,56.801,59.9303,294.79,62,31,2.98,RU,1690432519
338,vila velha,-20.3297,-40.2925,293.12,94,0,1.03,BR,1690432099
339,daru,-9.0763,143.2092,299.11,81,57,8.59,PG,1690432520
340,sarandi grande,-33.7333,-56.3333,278.71,95,32,3.12,UY,1690432520
341,saynshand,44.8824,110.1163,302.32,23,9,4.37,MN,1690432482
342,rocha,-34.4833,-54.3333,282.09,86,19,5.55,UY,1690432406
343,sungai penuh,-2.0833,101.3833,300.44,52,45,2.27,ID,1690432522
344,turpan,42.9333,89.1667,317.46,7,0,3.13,CN,1690432522
345,zeya,53.75,127.2667,305.05,28,45,2.72,RU,1690432523
346,brazil,39.5237,-87.125,300.98,77,75,4.63,US,1690432234
347,junction city,39.0286,-96.8314,305.29,57,0,2.06,US,1690432524
348,muisne,0.6,-80.0333,298.23,81,90,2.77,EC,1690432525
349,port-vila,-17.7338,168.3219,295.93,64,75,8.75,VU,1690432438
350,ardanuc,41.1274,42.0629,302.88,51,3,1.43,TR,1690432526
351,urangan,-25.3,152.9,292.77,62,78,6.05,AU,1690432527
352,bechar,31.6167,-2.2167,307.33,13,20,4.12,DZ,1690432527
353,tomatlan,19.9333,-105.25,299.03,83,97,1.47,MX,1690432291
354,kangding,30.0513,101.9603,294.27,83,62,1.51,CN,1690432528
355,yarmouth,41.7057,-70.2286,297.04,91,0,4.63,US,1690432529
356,chonchi,-42.6128,-73.8092,280.99,99,100,1.64,CL,1690432361
357,sittwe,20.15,92.9,302.15,81,97,5.22,MM,1690432530
358,sitka,57.0531,-135.33,289.09,82,100,0.0,US,1690432530
359,meulaboh,4.1363,96.1285,302.91,66,86,1.79,ID,1690432531
360,berbera,10.4396,45.0143,306.58,38,85,11.44,SO,1690432532
361,silver city,32.7701,-108.2803,303.13,25,0,5.14,US,1690432532
362,stettler,52.3168,-112.7186,287.01,77,100,5.66,CA,1690432533
363,conceicao do araguaia,-8.2578,-49.2647,294.93,45,5,1.34,BR,1690432534
